id,duration,avg_price,avg_discount_percent,total_discount_percent,avg_discount_value,total_discount_value,probability
102231,362.0,99.33,10.0,30,993.3000000000001,2979.9,0.5068027210884354
102232,743.0,160.82,0.0,0,0.0,0.0,0.47685525349008084
102233,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102234,197.0,2199.9,0.0,0,0.0,0.0,0.44312169312169314
102235,1038.0,126.09625,10.0,80,1260.9624999999999,10087.699999999999,0.5454545454545454
102236,1154.0,4995.400000000001,10.0,60,49954.0,299724.0,0.36
102237,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102238,261.0,776.48,0.0,0,0.0,0.0,0.47685525349008084
102239,161.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
102240,273.0,99.99,0.0,0,0.0,0.0,0.526440410418311
102241,0.0,2199.9,5.0,5,10999.5,10999.5,0.14285714285714285
102242,12.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
102243,292.0,56.596666666666664,5.0,15,282.98333333333335,848.95,0.7272727272727273
102244,144.0,78.9,0.0,0,0.0,0.0,0.526440410418311
102245,499.0,138.156,5.0,25,690.78,3453.8999999999996,0.46226415094339623
102246,143.0,99.99,0.0,0,0.0,0.0,0.526440410418311
102247,513.0,721.5,0.0,0,0.0,0.0,0.47685525349008084
102248,0.0,78.9,20.0,20,1578.0,1578.0,0.12087912087912088
102249,169.0,5846.3,0.0,0,0.0,0.0,0.44312169312169314
102250,0.0,207.33,0.0,0,0.0,0.0,0.08421052631578947
102251,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102252,253.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102253,350.0,871.52,0.0,0,0.0,0.0,0.47685525349008084
102254,0.0,59.9,0.0,0,0.0,0.0,0.09733333333333333
102255,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102256,646.0,82.4675,15.0,60,1237.0125,4948.05,0.5315985130111525
102257,25.0,94.45,0.0,0,0.0,0.0,0.7157894736842105
102258,0.0,2317.02,10.0,10,23170.2,23170.2,0.08264462809917356
102259,212.0,58.97,20.0,40,1179.4,2358.8,0.5315985130111525
102260,572.0,98.32333333333334,10.0,60,983.2333333333332,5899.4,0.5068027210884354
102261,353.0,106.32666666666667,0.0,0,0.0,0.0,0.47685525349008084
102262,9.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102264,11.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
102265,205.0,2317.02,0.0,0,0.0,0.0,0.44312169312169314
102266,940.0,92.19749999999999,0.0,0,0.0,0.0,0.526440410418311
102267,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102268,484.0,3981.888,0.0,0,0.0,0.0,0.44312169312169314
102269,89.0,1117.01,10.0,20,11170.1,22340.2,0.5
102270,45.0,688.78,0.0,0,0.0,0.0,0.6085106382978723
102271,27.0,71.85,0.0,0,0.0,0.0,0.7157894736842105
102272,401.0,170.99666666666667,0.0,0,0.0,0.0,0.47685525349008084
102273,276.0,1983.6533333333334,10.0,30,19836.533333333336,59509.600000000006,0.5172413793103449
102274,593.0,317.98,5.0,15,1589.9000000000003,4769.700000000001,0.49056603773584906
102275,0.0,1816.97,20.0,20,36339.4,36339.4,0.08264462809917356
102276,311.0,67.96000000000001,20.0,60,1359.2,4077.6000000000004,0.5315985130111525
102277,192.0,553.0,5.0,10,2765.0,5530.0,0.49056603773584906
102278,120.0,1816.97,0.0,0,0.0,0.0,0.44312169312169314
102279,278.0,86.28,0.0,0,0.0,0.0,0.526440410418311
102280,255.0,313.235,0.0,0,0.0,0.0,0.47685525349008084
102281,292.0,207.33,0.0,0,0.0,0.0,0.47685525349008084
102282,246.0,58.97,5.0,10,294.85,589.7,0.7272727272727273
102283,1174.0,4770.566666666667,0.0,0,0.0,0.0,0.2903225806451613
102284,114.0,151.0,0.0,0,0.0,0.0,0.47685525349008084
102285,0.0,1816.97,0.0,0,0.0,0.0,0.06343283582089553
102286,595.0,102.22,0.0,0,0.0,0.0,0.47685525349008084
102287,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
102288,80.0,54.99,5.0,10,274.95,549.9,0.65625
102289,0.0,99.99,15.0,15,1499.85,1499.85,0.12087912087912088
102290,0.0,78.9,0.0,0,0.0,0.0,0.09733333333333333
102291,0.0,2317.02,20.0,20,46340.4,46340.4,0.08264462809917356
102292,750.0,83.09333333333333,0.0,0,0.0,0.0,0.526440410418311
102293,364.0,81.59400000000001,0.0,0,0.0,0.0,0.526440410418311
102294,0.0,1303.96,0.0,0,0.0,0.0,0.06343283582089553
102295,0.0,59.9,0.0,0,0.0,0.0,0.09733333333333333
102296,205.0,139.99,10.0,20,1399.9,2799.8,0.48909657320872274
102297,240.0,86.28,10.0,20,862.8,1725.6,0.5068027210884354
102298,0.0,1816.97,10.0,10,18169.7,18169.7,0.08264462809917356
102299,162.0,58.97,0.0,0,0.0,0.0,0.526440410418311
102300,243.0,89.99,5.0,10,449.95,899.9,0.7272727272727273
102301,622.0,88.14333333333333,10.0,60,881.4333333333334,5288.6,0.5068027210884354
102303,230.0,2150.3366666666666,5.0,15,10751.683333333334,32255.050000000003,0.42028985507246375
102304,431.0,115.4975,0.0,0,0.0,0.0,0.47685525349008084
102305,756.0,55.92250000000001,0.0,0,0.0,0.0,0.526440410418311
102306,85.0,2317.02,5.0,10,11585.1,23170.2,0.6666666666666666
102307,0.0,99.99,10.0,10,999.9,999.9,0.1076923076923077
102308,68.0,553.0,10.0,20,5530.0,11060.0,0.7878787878787878
102309,0.0,193.0,10.0,10,1930.0,1930.0,0.1276595744680851
102310,946.0,2455.445,0.0,0,0.0,0.0,0.44312169312169314
102311,734.0,66.99333333333334,20.0,60,1339.8666666666666,4019.6,0.5315985130111525
102312,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102313,400.0,522.65,0.0,0,0.0,0.0,0.47685525349008084
102314,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102315,259.0,71.85,0.0,0,0.0,0.0,0.526440410418311
102316,430.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
102317,238.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102318,575.0,139.156,0.0,0,0.0,0.0,0.47685525349008084
102319,91.0,99.99,0.0,0,0.0,0.0,0.7157894736842105
102320,0.0,2317.02,10.0,10,23170.2,23170.2,0.08264462809917356
102321,558.0,87.2425,5.0,20,436.21250000000003,1744.8500000000001,0.36363636363636365
102322,282.0,1983.6533333333334,0.0,0,0.0,0.0,0.44312169312169314
102323,267.0,932.3333333333334,5.0,15,4661.666666666667,13985.0,0.7142857142857143
102324,71.0,2048.5,0.0,0,0.0,0.0,0.4930555555555556
102325,260.0,151.0,0.0,0,0.0,0.0,0.47685525349008084
102326,804.0,4950.628,0.0,0,0.0,0.0,0.44312169312169314
102327,191.0,131.995,0.0,0,0.0,0.0,0.47685525349008084
102328,888.0,122.87125,5.0,40,614.35625,4914.85,0.46226415094339623
102329,791.0,73.59400000000001,20.0,100,1471.88,7359.400000000001,0.16666666666666666
102330,0.0,99.99,5.0,5,499.95,499.95,0.08270676691729323
102331,885.0,46.61166666666667,0.0,0,0.0,0.0,0.526440410418311
102332,16.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
102333,523.0,74.7425,5.0,20,373.71250000000003,1494.8500000000001,0.36363636363636365
102334,24.0,192.64,10.0,20,1926.4,3852.8,0.43478260869565216
102335,608.0,44.94500000000001,0.0,0,0.0,0.0,0.526440410418311
102336,11.0,192.64,20.0,40,3852.8,7705.6,0.43478260869565216
102337,0.0,1816.97,0.0,0,0.0,0.0,0.06343283582089553
102338,0.0,37.9,0.0,0,0.0,0.0,0.09733333333333333
102339,1211.0,689.97375,5.0,40,3449.86875,27598.95,0.36363636363636365
102340,780.0,1196.558,0.0,0,0.0,0.0,0.44312169312169314
102341,467.0,1535.71,0.0,0,0.0,0.0,0.44312169312169314
102342,0.0,109.0,20.0,20,2180.0,2180.0,0.1276595744680851
102343,643.0,75.576,0.0,0,0.0,0.0,0.526440410418311
102344,255.0,1983.6533333333334,0.0,0,0.0,0.0,0.44312169312169314
102345,905.0,114.83,0.0,0,0.0,0.0,0.47685525349008084
102346,296.0,214.0,0.0,0,0.0,0.0,0.47685525349008084
102347,0.0,64.8,0.0,0,0.0,0.0,0.09733333333333333
102348,366.0,1535.71,10.0,30,15357.1,46071.3,0.5172413793103449
102349,426.0,171.42666666666665,0.0,0,0.0,0.0,0.47685525349008084
102350,922.0,4227.09,0.0,0,0.0,0.0,0.44312169312169314
102351,276.0,41.656666666666666,10.0,30,416.5666666666666,1249.6999999999998,0.5068027210884354
102352,373.0,535.9833333333333,0.0,0,0.0,0.0,0.47685525349008084
102353,0.0,553.0,10.0,10,5530.0,5530.0,0.1276595744680851
102354,442.0,4144.5,10.0,30,41445.0,124335.0,0.43137254901960786
102355,38.0,86.28,0.0,0,0.0,0.0,0.7157894736842105
102356,190.0,553.0,5.0,10,2765.0,5530.0,0.49056603773584906
102357,531.0,28.990000000000002,0.0,0,0.0,0.0,0.526440410418311
102358,510.0,121.495,0.0,0,0.0,0.0,0.47685525349008084
102359,0.0,86.28,5.0,5,431.4,431.4,0.08270676691729323
102360,0.0,49.99,15.0,15,749.85,749.85,0.1076923076923077
102361,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102362,95.0,2066.995,10.0,20,20669.95,41339.9,0.5
102363,68.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
102364,132.0,207.33,10.0,20,2073.3,4146.6,0.48909657320872274
102365,843.0,115.37125,0.0,0,0.0,0.0,0.47685525349008084
102366,784.0,4762.173333333333,0.0,0,0.0,0.0,0.44312169312169314
102367,284.0,2066.995,20.0,40,41339.9,82679.8,0.5172413793103449
102368,777.0,81.976,0.0,0,0.0,0.0,0.526440410418311
102369,31.0,71.85,0.0,0,0.0,0.0,0.7157894736842105
102370,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102371,165.0,58.97,15.0,30,884.55,1769.1,0.5068027210884354
102372,539.0,83.36,5.0,15,416.8,1250.4,0.36363636363636365
102373,281.0,207.33,5.0,10,1036.65,2073.3,0.49056603773584906
102374,96.0,70.54,0.0,0,0.0,0.0,0.7157894736842105
102375,180.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
102376,0.0,1998.14,10.0,10,19981.4,19981.4,0.08264462809917356
102377,261.0,609.0,0.0,0,0.0,0.0,0.47685525349008084
102378,1031.0,108.46166666666666,0.0,0,0.0,0.0,0.35428571428571426
102379,159.0,99.99,15.0,30,1499.85,2999.7,0.5315985130111525
102380,20.0,2066.995,0.0,0,0.0,0.0,0.4930555555555556
102381,273.0,34.99,15.0,30,524.85,1049.7,0.5068027210884354
102382,459.0,195.15666666666667,20.0,60,3903.1333333333337,11709.400000000001,0.49295774647887325
102383,246.0,1983.6533333333334,15.0,45,29754.800000000003,89264.40000000001,0.5172413793103449
102384,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102385,267.0,64.8,0.0,0,0.0,0.0,0.526440410418311
102386,0.0,553.0,10.0,10,5530.0,5530.0,0.1276595744680851
102387,432.0,535.9833333333333,15.0,45,8039.75,24119.25,0.49295774647887325
102388,20.0,99.99,0.0,0,0.0,0.0,0.7157894736842105
102389,0.0,249.0,0.0,0,0.0,0.0,0.08421052631578947
102390,0.0,99.99,5.0,5,499.95,499.95,0.08270676691729323
102391,747.0,113.39428571428572,0.0,0,0.0,0.0,0.47685525349008084
102392,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
102393,47.0,64.8,0.0,0,0.0,0.0,0.7157894736842105
102394,8.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102395,0.0,553.0,5.0,5,2765.0,2765.0,0.015384615384615385
102396,23.0,2317.02,0.0,0,0.0,0.0,0.4930555555555556
102397,278.0,192.64,0.0,0,0.0,0.0,0.47685525349008084
102398,281.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102399,240.0,1816.97,0.0,0,0.0,0.0,0.44312169312169314
102400,122.0,71.85,0.0,0,0.0,0.0,0.526440410418311
102401,142.0,129.0,20.0,40,2580.0,5160.0,0.48909657320872274
102402,378.0,110.954,10.0,50,1109.5399999999997,5547.699999999999,0.48909657320872274
102403,591.0,4795.008,15.0,75,71925.12,359625.6,0.43137254901960786
102404,0.0,553.0,10.0,10,5530.0,5530.0,0.1276595744680851
102405,0.0,64.8,20.0,20,1296.0,1296.0,0.12087912087912088
102406,128.0,37.9,0.0,0,0.0,0.0,0.526440410418311
102407,971.0,49.02285714285714,5.0,35,245.1142857142857,1715.8,0.36363636363636365
102408,368.0,165.0,0.0,0,0.0,0.0,0.47685525349008084
102409,0.0,109.0,20.0,20,2180.0,2180.0,0.1276595744680851
102410,1519.0,45.71,15.0,90,685.65,4113.9,0.3090909090909091
102411,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102412,298.0,7639.0,0.0,0,0.0,0.0,0.44312169312169314
102413,0.0,553.0,20.0,20,11060.0,11060.0,0.12121212121212122
102414,492.0,106.4425,5.0,20,532.2125,2128.85,0.46226415094339623
102415,491.0,55.9675,5.0,20,279.8375,1119.35,0.36363636363636365
102416,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102417,0.0,553.0,20.0,20,11060.0,11060.0,0.12121212121212122
102418,1164.0,46.438571428571436,10.0,70,464.3857142857143,3250.7000000000003,0.3090909090909091
102419,137.0,131.995,0.0,0,0.0,0.0,0.47685525349008084
102420,181.0,63.49,10.0,20,634.9,1269.8,0.5068027210884354
102421,252.0,78.9,0.0,0,0.0,0.0,0.526440410418311
102422,120.0,193.0,0.0,0,0.0,0.0,0.47685525349008084
102423,393.0,3912.0,10.0,30,39120.0,117360.0,0.43137254901960786
102424,0.0,249.0,0.0,0,0.0,0.0,0.08421052631578947
102425,822.0,83.14333333333333,0.0,0,0.0,0.0,0.526440410418311
102426,485.0,705.0,15.0,75,10575.0,52875.0,0.5822784810126582
102427,470.0,4503.035,0.0,0,0.0,0.0,0.44312169312169314
102428,239.0,78.9,5.0,10,394.5,789.0,0.7272727272727273
102429,236.0,1203.615,20.0,40,24072.3,48144.6,0.5172413793103449
102430,245.0,109.0,0.0,0,0.0,0.0,0.47685525349008084
102431,244.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102432,109.0,58.97,0.0,0,0.0,0.0,0.526440410418311
102433,983.0,34.08142857142858,15.0,105,511.22142857142853,3578.5499999999997,0.08
102434,121.0,137.0,0.0,0,0.0,0.0,0.47685525349008084
102435,820.0,4805.08,0.0,0,0.0,0.0,0.44312169312169314
102436,1056.0,114.396,15.0,75,1715.94,8579.7,0.125
102437,1141.0,4351.733333333334,0.0,0,0.0,0.0,0.2903225806451613
102438,97.0,553.0,0.0,0,0.0,0.0,0.6085106382978723
102439,202.0,99.99,20.0,40,1999.8,3999.6,0.5315985130111525
102440,284.0,131.995,0.0,0,0.0,0.0,0.47685525349008084
102441,458.0,137.0,15.0,45,2055.0,6165.0,0.48909657320872274
102442,97.0,99.99,0.0,0,0.0,0.0,0.7157894736842105
102443,404.0,217.555,20.0,80,4351.1,17404.4,0.49295774647887325
102444,188.0,99.99,0.0,0,0.0,0.0,0.526440410418311
102445,347.0,74.2,0.0,0,0.0,0.0,0.526440410418311
102446,53.0,193.0,0.0,0,0.0,0.0,0.6085106382978723
102447,164.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102448,426.0,405.735,0.0,0,0.0,0.0,0.47685525349008084
102449,161.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
102450,165.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102451,99.0,99.99,10.0,20,999.9,1999.8,0.7884615384615384
102452,424.0,3841.108,0.0,0,0.0,0.0,0.44312169312169314
102453,12.0,99.99,0.0,0,0.0,0.0,0.7157894736842105
102454,0.0,299.0,0.0,0,0.0,0.0,0.08421052631578947
102455,206.0,58.97,0.0,0,0.0,0.0,0.526440410418311
102456,358.0,137.0,15.0,45,2055.0,6165.0,0.48909657320872274
102457,972.0,82.495,10.0,40,824.95,3299.8,0.5068027210884354
102458,0.0,58.97,5.0,5,294.85,294.85,0.08270676691729323
102459,283.0,131.995,10.0,20,1319.95,2639.9,0.48909657320872274
102461,157.0,2054.0,0.0,0,0.0,0.0,0.44312169312169314
102462,344.0,522.65,0.0,0,0.0,0.0,0.47685525349008084
102463,829.0,82.495,0.0,0,0.0,0.0,0.526440410418311
102464,280.0,95.09,0.0,0,0.0,0.0,0.526440410418311
102465,0.0,14.99,0.0,0,0.0,0.0,0.09733333333333333
102466,877.0,84.97833333333334,0.0,0,0.0,0.0,0.526440410418311
102467,548.0,82.4675,0.0,0,0.0,0.0,0.526440410418311
102468,0.0,1816.97,0.0,0,0.0,0.0,0.06343283582089553
102469,644.0,51.695,0.0,0,0.0,0.0,0.526440410418311
102470,0.0,1816.97,0.0,0,0.0,0.0,0.06343283582089553
102471,0.0,207.33,0.0,0,0.0,0.0,0.08421052631578947
102472,541.0,43.636,5.0,25,218.18,1090.9,0.36363636363636365
102473,322.0,69.5,15.0,45,1042.5,3127.5,0.5315985130111525
102474,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102475,155.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
102476,288.0,1816.97,5.0,10,9084.85,18169.7,0.5454545454545454
102477,106.0,2317.02,0.0,0,0.0,0.0,0.44312169312169314
102478,0.0,3029.0,0.0,0,0.0,0.0,0.06343283582089553
102480,1493.0,991.5728571428572,0.0,0,0.0,0.0,0.35428571428571426
102481,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
102482,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102483,385.0,86.62666666666667,10.0,30,866.2666666666668,2598.8,0.5068027210884354
102484,0.0,64.8,0.0,0,0.0,0.0,0.09733333333333333
102485,0.0,1816.97,20.0,20,36339.4,36339.4,0.08264462809917356
102486,234.0,107.64,0.0,0,0.0,0.0,0.47685525349008084
102487,241.0,100.995,0.0,0,0.0,0.0,0.47685525349008084
102488,142.0,2066.995,10.0,20,20669.95,41339.9,0.5172413793103449
102490,621.0,45.73714285714287,10.0,70,457.3714285714286,3201.6000000000004,0.5068027210884354
102491,0.0,58.97,10.0,10,589.7,589.7,0.1076923076923077
102492,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102493,886.0,91.13571428571429,0.0,0,0.0,0.0,0.526440410418311
102494,666.0,92.59400000000001,0.0,0,0.0,0.0,0.526440410418311
102495,827.0,1155.827142857143,20.0,140,23116.54285714286,161815.80000000002,0.21428571428571427
102496,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
102497,122.0,1535.71,0.0,0,0.0,0.0,0.44312169312169314
102498,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
102499,1381.0,4814.148571428572,0.0,0,0.0,0.0,0.2903225806451613
102500,0.0,553.0,15.0,15,8295.0,8295.0,0.1276595744680851
102501,205.0,34.99,0.0,0,0.0,0.0,0.526440410418311
102502,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102503,259.0,1091.67,0.0,0,0.0,0.0,0.44312169312169314
102504,361.0,214.0,0.0,0,0.0,0.0,0.47685525349008084
102505,0.0,29.99,0.0,0,0.0,0.0,0.09733333333333333
102506,643.0,77.576,20.0,100,1551.52,7757.6,0.16666666666666666
102507,0.0,99.99,15.0,15,1499.85,1499.85,0.12087912087912088
102508,0.0,78.9,15.0,15,1183.5,1183.5,0.12087912087912088
102509,169.0,4843.75,0.0,0,0.0,0.0,0.44312169312169314
102510,203.0,106.32666666666667,20.0,60,2126.5333333333333,6379.6,0.48909657320872274
102511,0.0,129.0,10.0,10,1290.0,1290.0,0.1276595744680851
102512,178.0,78.9,15.0,30,1183.5,2367.0,0.5315985130111525
102513,164.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
102514,1731.0,42.40400000000001,20.0,200,848.0799999999999,8480.800000000001,0.30303030303030304
102515,618.0,444.6466666666667,0.0,0,0.0,0.0,0.47685525349008084
102516,0.0,553.0,5.0,5,2765.0,2765.0,0.015384615384615385
102517,14.0,89.99,0.0,0,0.0,0.0,0.7157894736842105
102518,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
102519,353.0,2379.0,20.0,60,47580.0,142740.0,0.43137254901960786
102520,242.0,2150.3366666666666,20.0,60,43006.73333333334,129020.20000000001,0.43137254901960786
102521,1225.0,39.464285714285715,5.0,35,197.32142857142858,1381.25,0.2391304347826087
102522,292.0,565.5933333333334,0.0,0,0.0,0.0,0.47685525349008084
102523,0.0,99.99,10.0,10,999.9,999.9,0.1076923076923077
102524,0.0,78.9,0.0,0,0.0,0.0,0.09733333333333333
102525,0.0,5301.9,20.0,20,106038.0,106038.0,0.0
102526,0.0,64.8,5.0,5,324.0,324.0,0.08270676691729323
102527,0.0,49.99,20.0,20,999.8000000000001,999.8000000000001,0.1076923076923077
102528,299.0,60.32666666666666,10.0,30,603.2666666666667,1809.8,0.5068027210884354
102529,266.0,69.5,0.0,0,0.0,0.0,0.526440410418311
102530,572.0,210.4375,0.0,0,0.0,0.0,0.47685525349008084
102531,275.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
102532,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102533,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
102534,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102535,501.0,114.75999999999999,0.0,0,0.0,0.0,0.47685525349008084
102536,0.0,64.8,0.0,0,0.0,0.0,0.09733333333333333
102537,0.0,64.8,0.0,0,0.0,0.0,0.09733333333333333
102538,174.0,79.945,0.0,0,0.0,0.0,0.526440410418311
102539,1167.0,1015.00125,15.0,120,15225.01875,121800.15,0.3611111111111111
102542,192.0,79.96000000000001,5.0,15,399.8,1199.4,0.36363636363636365
102543,214.0,1816.97,10.0,20,18169.7,36339.4,0.5172413793103449
102544,0.0,553.0,5.0,5,2765.0,2765.0,0.015384615384615385
102545,1075.0,72.42999999999999,0.0,0,0.0,0.0,0.2647058823529412
102546,617.0,4451.923333333333,20.0,120,89038.46666666667,534230.8,0.21428571428571427
102547,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102548,336.0,2150.3366666666666,20.0,60,43006.73333333334,129020.20000000001,0.43137254901960786
102549,985.0,4176.3279999999995,0.0,0,0.0,0.0,0.44312169312169314
102550,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102551,260.0,99.99,0.0,0,0.0,0.0,0.526440410418311
102552,542.0,77.97200000000001,0.0,0,0.0,0.0,0.526440410418311
102553,248.0,99.99,0.0,0,0.0,0.0,0.526440410418311
102554,1212.0,118.954,20.0,100,2379.08,11895.4,0.3684210526315789
102555,0.0,207.33,5.0,5,1036.65,1036.65,0.015384615384615385
102556,450.0,106.32666666666667,0.0,0,0.0,0.0,0.47685525349008084
102557,1310.0,1002.50125,0.0,0,0.0,0.0,0.2903225806451613
102558,425.0,405.735,0.0,0,0.0,0.0,0.47685525349008084
102559,1361.0,1241.965,20.0,120,24839.300000000003,149035.80000000002,0.3611111111111111
102560,0.0,299.0,0.0,0,0.0,0.0,0.08421052631578947
102561,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102562,132.0,58.97,0.0,0,0.0,0.0,0.526440410418311
102563,573.0,4769.9,20.0,100,95398.0,476990.0,0.21428571428571427
102564,0.0,3029.0,20.0,20,60580.0,60580.0,0.08264462809917356
102565,336.0,171.42666666666665,0.0,0,0.0,0.0,0.47685525349008084
102566,16.0,193.0,0.0,0,0.0,0.0,0.6085106382978723
102567,229.0,939.0,5.0,10,4695.0,9390.0,0.49056603773584906
102568,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102569,0.0,189.0,0.0,0,0.0,0.0,0.08421052631578947
102570,194.0,69.99,0.0,0,0.0,0.0,0.526440410418311
102571,46.0,1203.615,10.0,20,12036.15,24072.3,0.5
102572,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102573,46.0,313.235,0.0,0,0.0,0.0,0.6085106382978723
102574,284.0,639.0,0.0,0,0.0,0.0,0.47685525349008084
102575,368.0,4654.228,15.0,75,69813.42,349067.1,0.43137254901960786
102577,1336.0,77.23125,0.0,0,0.0,0.0,0.2647058823529412
102578,928.0,36.778333333333336,0.0,0,0.0,0.0,0.526440410418311
102579,634.0,247.07333333333335,20.0,60,4941.466666666667,14824.400000000001,0.49295774647887325
102580,693.0,83.4925,5.0,20,417.46250000000003,1669.8500000000001,0.36363636363636365
102581,42.0,78.9,0.0,0,0.0,0.0,0.7157894736842105
102582,0.0,109.0,20.0,20,2180.0,2180.0,0.1276595744680851
102583,0.0,99.99,5.0,5,499.95,499.95,0.08270676691729323
102584,262.0,405.735,20.0,80,8114.7,32458.8,0.49295774647887325
102585,434.0,1535.71,0.0,0,0.0,0.0,0.44312169312169314
102586,572.0,210.4375,0.0,0,0.0,0.0,0.47685525349008084
102587,493.0,1372.3333333333333,0.0,0,0.0,0.0,0.44312169312169314
102588,27.0,151.0,0.0,0,0.0,0.0,0.6085106382978723
102589,169.0,96.29666666666667,20.0,60,1925.9333333333334,5777.8,0.5315985130111525
102590,164.0,69.9,0.0,0,0.0,0.0,0.526440410418311
102591,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102593,211.0,871.52,20.0,60,17430.399999999998,52291.2,0.5822784810126582
102594,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102595,28.0,553.0,10.0,20,5530.0,11060.0,0.7878787878787878
102596,1493.0,996.22375,20.0,160,19924.475,159395.8,0.5
102597,963.0,948.9725,0.0,0,0.0,0.0,0.47685525349008084
102598,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
102599,239.0,1505.5933333333332,0.0,0,0.0,0.0,0.44312169312169314
102600,803.0,82.495,0.0,0,0.0,0.0,0.526440410418311
102601,93.0,78.9,0.0,0,0.0,0.0,0.7157894736842105
102602,0.0,14.99,0.0,0,0.0,0.0,0.09733333333333333
102603,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
102605,1147.0,113.39428571428572,0.0,0,0.0,0.0,0.35428571428571426
102606,449.0,5338.0,0.0,0,0.0,0.0,0.44312169312169314
102609,0.0,1303.96,0.0,0,0.0,0.0,0.06343283582089553
102610,0.0,1816.97,10.0,10,18169.7,18169.7,0.08264462809917356
102611,472.0,629.0,0.0,0,0.0,0.0,0.47685525349008084
102612,304.0,444.6466666666667,0.0,0,0.0,0.0,0.47685525349008084
102613,656.0,726.0025,0.0,0,0.0,0.0,0.47685525349008084
102614,0.0,119.0,10.0,10,1190.0,1190.0,0.1276595744680851
102615,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
102616,1016.0,74.9225,5.0,20,374.6125,1498.45,0.2391304347826087
102617,894.0,48.29571428571429,15.0,105,724.4357142857143,5071.05,0.08
102618,236.0,58.97,0.0,0,0.0,0.0,0.526440410418311
102619,0.0,64.8,15.0,15,972.0,972.0,0.1076923076923077
102620,291.0,74.2,0.0,0,0.0,0.0,0.526440410418311
102621,338.0,74.2,5.0,15,371.0,1113.0,0.36363636363636365
102622,459.0,149.0,10.0,30,1490.0,4470.0,0.48909657320872274
102623,1101.0,4468.4425,5.0,40,22342.2125,178737.7,0.26666666666666666
102624,335.0,72.46749999999999,10.0,40,724.675,2898.7,0.5068027210884354
102625,0.0,99.99,5.0,5,499.95,499.95,0.08270676691729323
102626,0.0,7639.0,0.0,0,0.0,0.0,0.06343283582089553
102627,144.0,71.85,0.0,0,0.0,0.0,0.526440410418311
102628,683.0,4805.08,20.0,100,96101.6,480508.0,0.21428571428571427
102629,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
